BookID,Title,Author,Rate,Raters,Reviewers,Pages,PublishYear,GenreLink,Series
105137,Computer Algorithms: Introduction to Design and Analysis,Sara Baase,3.45,44,4,600,1978,/work/shelves/101352,
105131,Introduction To Algorithms,"Thomas H. Cormen, Charles E. Leiserson, Ronald L. Rivest, Clifford Stein",4.33,7841,194,1204,1989,/work/shelves/931060,
105138,An Introduction to Bioinformatics Algorithms,"Neil C. Jones, Pavel A. Pevzner",3.83,65,7,456,2004,/work/shelves/101353,
105133,Algoritmos: Teoria E Prática,"Charles E. Leiserson, Ronald L. Rivest",4.33,7841,194,,1989,/work/shelves/931060,
105135,Introduction À L'algorithmique: Cours Et Exercices,Thomas H. Cormen,4.33,7841,194,1146,1989,/work/shelves/931060,
105139,An Introduction to Genetic Algorithms,Melanie  Mitchell,3.77,203,11,221,1996,/work/shelves/101354,
105140,Introduction to Distributed Algorithms,Gerard Tel,3.69,16,0,612,1994,/work/shelves/101355,
105141,Design and Analysis of Randomized Algorithms: Introduction to Design Paradigms,Juraj Hromkovic,3.75,4,0,277,2005,,
105142,Introduction to Algorithms in PASCAL,Thomas W. Parsons,3.50,2,0,444,1994,,
105145,"Big Brands, Big Trouble: Lessons Learned the Hard Way",Jack Trout,3.78,255,20,223,2001,/work/shelves/101360,
105143,Jack Trout on Strategy,Jack Trout,3.85,214,14,144,2004,/work/shelves/696780,
105150,Letter To Daniel Tie In: Despatches From The Heart,Fergal Keane,4.19,145,12,208,1997,/work/shelves/101365,
105147,The Power of Simplicity: A Management Guide to Cutting Through the Nonsense and Doing Things Right,"Jack Trout, Steve Rivkin",3.88,302,38,224,1998,/work/shelves/199485,
105146,Differentiate or Die: Survival in Our Era of Killer Competition,Jack Trout,4.06,1406,62,240,2001,/work/shelves/101361,
105144,Positioning: The Battle for Your Mind,"Al Ries, Jack Trout",4.04,14966,408,228,1980,/work/shelves/746122,
105149,With All Despatch,Alexander Kent,4.05,1046,25,320,1989,/work/shelves/325762,Richard Bolitho
105152,Moscow Despatches: Inside Cold War Russia,"John Watkins, Dean Beeby, William Kaplan",0.00,0,0,150,1987,,
105151,Lost Chance in China: The World War II Despatches of John S. Service,"John S. Service, Joseph W. Esherick",4.20,5,2,409,1974,/work/shelves/650470,
105153,Not Mentioned in Despatches. . .: The History and Mythology of the Battle of Goose Green,Spencer Fitz-Gibbon,3.60,10,2,240,2001,/work/shelves/101368,
105155,Despatches from the Gulf War,"Brian MacArthur, Chesterman-Phil",0.00,0,0,320,1991,,
105154,Despatches Form Kargil,Srinjoy Chowdhury,3.59,39,9,231,2000,/work/shelves/101369,
105160,Landscapes and Lives: Environmental Despatches on Rural India,Mukul Sharma,0.00,0,0,248,2001,,
105157,Diplomatic Despatches: From a Son to His Mother,"John   Mason, National Library of Australia Staff",0.00,0,0,203,1998,,
105156,Despatches From The Home Front: The War Diaries Of Joan Strange 1939 1945,Joan Strange,4.23,30,3,,2013,/work/shelves/101371,
105161,The Innocent Anthropologist: Notes from a Mud Hut,Nigel Barley,4.10,1907,182,189,1983,/work/shelves/1038859,The Innocent Anthropologist
105164,Tick Bite Fever,David Bennun,3.70,213,34,256,2003,/work/shelves/101379,
105159,"Despatches From The Barricades: An Eye Witness Account Of The Revolutions That Shook The World, 1989 90",John Simpson,4.42,12,0,,1990,/work/shelves/101374,
105166,This Won't Hurt A Bit! And Other Fractured Truths in Healthcare,Karyn Buxman,0.00,0,0,96,2000,,
105167,The Whole Truth,Barry Gentzler,0.00,0,0,247,2000,,
105163,Adventures in a Mud Hut: An Innocent Anthropologist Abroad,"Nigel Barley, Donald Rooum",4.10,1907,182,189,1983,/work/shelves/1038859,The Innocent Anthropologist
105162,The Innocent Anthropologist: Notes from a Mud Hut,Nigel Barley,4.10,1907,182,192,1983,/work/shelves/1038859,The Innocent Anthropologist
105169,The Shocking Truth about Bowling Shoes & Other Bizarre Tales,"Willard A. Smarsnick, Chris Lutes",3.00,1,0,96,1992,,
105168,The Truth About Cats.,Alan Snow,3.71,28,5,32,1996,/work/shelves/101383,
105172,S. Claus The Truth!.,"Andrew  Matthews, Tony Ross",0.00,0,0,96,1989,,
105173,Not Me! I Scream,M. Broughton Boone,0.00,0,0,52,1999,,
105174,Formation and Regeneration of Nerve Connections,Sansar C. Sharma,0.00,0,0,260,1993,,
105170,Garfield: The Truth About Cats,Jim Davis,3.90,82,4,64,1991,/work/shelves/1430823,
105178,The Spirit of Regeneration: Andean Culture Confronting Western Notions of Development,"Frédérique Apffel-Marglin, PRATEC (the Andean Project for Peasant Technology), PRATEC Staff",4.50,4,2,272,1998,,
105177,"Skeletal Function and Form: Mechanobiology of Skeletal Development, Aging, and Regeneration",Dennis R. Carter,4.00,5,0,332,2000,/work/shelves/6031436,
105179,Jusqu'au Bout Du Hasard: Roman,Anna Karina,3.00,2,1,150,1998,,
105180,On N'achète Pas Le Soleil,Anna Karina,0.00,0,0,208,1988,,
105175,The Regeneration Trilogy,Pat Barker,4.39,2261,137,592,1996,/work/shelves/1157830,Regeneration
105176,Anatomy of an Illness: As Perceived by the Patient,"Norman Cousins, René Dubos",4.11,1228,132,192,1979,/work/shelves/179067,
105181,Golden City: Roman,Anna Karina,1.00,1,0,291,1983,,
597320,Typee: A Peep at Polynesian Life,"Herman Melville, John Bryant",3.56,5121,415,368,1846,/work/shelves/3078516,
105185,One Winter Night,"Jennifer  Lloyd, Lynn Ray",3.09,11,3,32,2006,,
105189,The Story of a Shipwrecked Sailor,"Gabriel García Márquez, Randolph Hogan",3.80,18892,1133,106,1970,/work/shelves/7893082,
105190,Gabriel García Márquez: Mito Y Realidad De América,Jaime Mejia Duque,0.00,0,0,84,1996,,
105183,Typee,Herman Melville,3.56,5122,415,228,1846,/work/shelves/3078516,
105191,Dibujos Germinales: 50 Artistas Españoles.,Museo Nacional Centro De Arte Reina Sofía,0.00,0,0,173,1998,,
105186,Sadako & The Thousand Cranes,Eleanor Coerr,4.07,22298,1604,,1977,/work/shelves/2029501,
105187,Put Out More Flags,Evelyn Waugh,3.80,1983,148,304,1942,/work/shelves/2501746,
105188,From Beirut to Jerusalem,Ang Swee Chai,4.32,546,98,346,1989,/work/shelves/101401,
28417,La Bête humaine,"Émile Zola, Henri Mitterand",4.07,8492,368,462,1890,/work/shelves/101404,Les Rougon-Macquart
105193,"""La Bête Humaine"" (1890), Emile Zola",René Bonneau,4.25,73,0,127,2002,,
105197,Philippe Hamon Présente La Bête Humaine D'emile Zola.,Philippe Hamon,4.50,2,0,188,1994,,
105194,"Étude sur Emile Zola, La Bête humaine",Jean Labesse,4.24,37,0,96,2000,,
105196,"Quand la bête est humaine (Roman +, #49)",Stanley Péan,3.67,3,0,160,1997,,
105198,Alexander the Great,Nick McCarty,4.06,17,2,128,2004,/work/shelves/101410,
105202,The New Rulers of the World,John Pilger,4.12,1088,74,256,2002,/work/shelves/101414,
105201,"Endowments, Rulers and Community: Waqf Al-Haramayn in Ottoman Algiers",Miriam Hoexter,5.00,2,0,188,1998,,
105192,La Bête humaine,Émile Zola,4.07,8495,369,502,1890,/work/shelves/101404,Les Rougon-Macquart
105199,The Real Camelot: Paganism and the Arthurian Romances,John Darrah,3.60,10,3,160,1981,/work/shelves/59244504,
105200,The Holy Kingdom: The Quest for the Real King Arthur,"Adrian Geoffrey Gilbert, Alan Wilson, Baram Blackett",3.59,64,8,400,1998,/work/shelves/1917977,
105204,The Aztecs: New Perspectives,"Dirk R. Van Turenhout, John M. Weeks, Dirk R. Van Turenhout",4.00,2,0,339,2005,/work/shelves/101416,
105208,The New Solomon: Robert of Naples (1309-1343) And Fourteenth Century Kingship,Samantha Kelly,4.50,2,1,360,2003,/work/shelves/101420,
105205,"The History of Ashanti Kings and the Whole Country Itself' and Other Writings, by Agyeman Prempeh","Agyeman Prempeh, Nana Agyeman Prempeh Otumfuo, Ivor Wilks, T.C. McCaskie, A. Adu Boahen, Nancy Lawler, E. Akyeampong",0.00,0,0,240,2003,,
105210,Divining Ecstasy: The Magical & Mystical Essence of Salvia Divinorum,"Sean Shayan, Shaahin Cheyene",3.00,1,0,80,2001,,
105203,The Emperors and Empresses of Russia: Reconsidering the Romanovs,"Donald J. Raleigh, A.A. Iskenderov",2.75,12,2,450,1996,,
105206,The New Islamic Dynasties: A Chronological and Genealogical Manual,Clifford Edmund Bosworth,3.70,10,3,320,1996,/work/shelves/101418,
105207,"The New Cambridge History of India, Volume 3, Part 6: The Indian Princes and their States",Barbara N. Ramusack,4.50,4,0,324,2003,/work/shelves/101419,New Cambridge History of India
105209,The Reign of Edward II: New Perspectives,Gwilym Dodd,4.11,9,0,244,2006,/work/shelves/101421,
105211,"The Sixth International Conference On Manufacturing Engineering: Proceedings:  29 November 1 December 1995, Melbourne, Australia.",Ebrahim Shayan,0.00,0,0,916,1995,,
105212,Ai Si Ji,Shayan Feng,0.00,0,0,200,1993,,
105214,Al Majālis Al Qawmīyah Al Mutakhaṣṣiṣah Wa Al Takhṭīṭ Min Ajl Al Mustaqbal,°Azzah Mustafá Abyari,0.00,0,0,96,1989,,
105215,Global Accord: Environmental Challenges and International Responses,Nazli Choucri,0.00,0,0,688,1993,,
105216,"International Energy Futures: Petroleum Prices, Power, and Payments","Nazli Choucri, David Scott Ross, Brian Pollins",0.00,0,0,257,1981,,
105218,"Population dynamics and international violence;: Propositions, insights, and evidence",Nazli Choucri,0.00,0,0,281,1974,,
105219,Energy and Development in Latin America: Perspectives for Public Policy,Nazli Choucri,0.00,0,0,225,1982,,
105217,Orpheus,"Nazlı Eray, Sibel Erol, Robert P. Finn",3.25,32,2,107,1983,,
105220,International politics of energy interdependence: The case of petroleum,"Nazli Choucri, Vince Ferraro",0.00,0,0,250,1976,,
105221,Nations in Conflict: National Growth and International Violence,"Nazli Choucri, Robert C. North",0.00,0,0,370,1975,,
875623,Jerusalem Delivered,"Torquato Tasso, Anthony M. Esolen",3.87,1048,67,504,1581,/work/shelves/860966,
105225,O Jerusalem: Poems,"Stanley H. Barkan, Ron Agam",2.00,1,0,48,1996,,
105224,Poems of Jerusalem & Love Poems,"Yehuda Amichai, Assia Gutmann",4.43,168,13,277,1992,/work/shelves/101436,
105227,No Jerusalem but this;: Poems,Samuel Menashe,5.00,3,0,88,1971,,
105222,Smell,Radhika Jha,3.12,415,44,307,1999,/work/shelves/101434,
105229,Napoleon Hill's Positive Action Plan: 365 Meditations For Making Each Day a Success,"Napoleon Hill, Samuel A. Cypert",4.30,174,13,208,1995,/work/shelves/101441,
105223,Poems of Jerusalem,"Yehuda Amichai, Aliza Auerbach",4.28,29,1,182,1988,/work/shelves/101435,
105232,Law of Success,Napoleon Hill,4.40,9535,304,1035,1925,/work/shelves/739632,The Law of Success
105228,Napoleon Hill's Keys to Success: The 17 Principles of Personal Achievement,"Napoleon Hill, Matthew Sartwell",4.30,2209,78,256,1994,/work/shelves/101447,
105231,"The Law of Success, Volume VIII & IX: Self Control & Habit of Doing More Than Paid for by Napoleon Hill",Napoleon Hill,4.67,9,1,92,2006,,The Law of Success
105230,"The Law of Success, Volume VI & VII: Imagination & Enthusiasm by Napoleon Hill",Napoleon Hill,4.60,10,1,100,2006,,The Law of Success
105236,"The Law of Success, Volume II & III: A Definite Chief Aim & Self Confidence",Napoleon Hill,4.50,6,1,108,2006,,The Law of Success
105234,"The Law of Success, Volume I: The Principles of Self-Mastery",Napoleon Hill,4.32,346,12,108,1925,/work/shelves/101446,The Law of Success
105240,Trutor & The Balloonist,Debbie Lee Wesselmann,3.59,17,4,259,1997,/work/shelves/101452,
105238,Built to Last: Grateful Dead's 25th Anniversary Album,J. Jensen,3.00,5,0,9,1990,,
105239,A Democracy Built to Last: Green/Populist Steps Toward a Livable Future,Robert Beattie,0.00,0,0,327,2006,,
105243,The Balloonists: The History of the First Aeronauts,"L.T.C. Rolt, Don Cameron",4.40,10,2,272,1966,/work/shelves/101455,
105235,Napoleon Hill's Keys to Success: The 17 Principles of Personal Achievement,"Napoleon Hill, Joe Slattery",4.30,2209,78,0,1994,/work/shelves/101447,
105237,Making a Good Brain Great: The Amen Clinic Program for Achieving and Sustaining Optimal Mental Performance,Daniel G. Amen,3.83,840,90,336,2005,/work/shelves/1793610,
105245,"The Balloonist: The Story of T.S.C. Lowe--Inventor, Scientist, Magician, and Father of the US Air Force",Steve Poleskie,3.00,3,1,338,2007,/work/shelves/101457,
105246,Oscar the Balloonist Dives Into the Lake: An Exciting Adventure Set in and Around a Lake,Tivola Electronic Publishing,0.00,0,0,0,2001,,
105242,The Little Balloonist,Linda Donn,3.28,88,14,224,2006,/work/shelves/1591741,
105247,The Brave Balloonists: America's First Airmen,"Esther Morris Douty, Victor Mays",0.00,0,0,95,1974,,
105241,The Balloonists,Eula Biss,4.17,551,53,72,2002,/work/shelves/101453,
105244,Brock The Balloonist,John Patience,4.21,33,4,,1983,/work/shelves/101456,Fern Hollow
105251,Heart of a Soldier,James B. Stewart,4.29,423,64,336,2002,/work/shelves/101463,
105252,Follow the Story: How to Write Successful Nonfiction,James B. Stewart,3.94,142,11,384,1998,/work/shelves/101464,
105250,Flight in Search of Vision,James B. Stewart,0.00,0,0,350,2004,,
105249,The Partners: Inside America's Most Powerful Law Firms,James B. Stewart,3.71,51,1,395,1983,/work/shelves/2028604,
105248,The Last Flight of the Flamingo,Mia Couto,3.91,1325,77,192,2000,/work/shelves/1134240,
105254,Ahmadu Fulani: An African Poetry,"Abdul Rasheed Naallah, James B. Stewart",5.00,1,0,83,2004,,
105253,Blood Sport: The President and His Adversaries,James B. Stewart,3.66,287,20,495,1996,/work/shelves/1413488,
105255,"Ethnicity, Race, and Nationality in Education: A Global Perspective","N. Ken Shimahara, Ivan Z. Holowinsky, Saundra Tomlinson-Clarke",0.00,0,0,304,2001,,
105258,The Prosecutors: Inside the Offices of the Government's Most Powerful Lawyers,James B. Stewart,3.96,47,1,378,1987,/work/shelves/2797212,
105257,James Stewart,Allen Eyles,4.25,4,0,255,1984,,
105260,Cats: A Book of Days,"James B. Stewart, N D M Publications Incorporated",0.00,0,0,96,1992,,
105261,"Environmental Law and Policy: Readings, Materials, and Notes","Richard B. Stewart, James E. Krier",0.00,0,0,1026,1978,,
105256,Club Der Diebe,James B. Stewart,4.17,11072,268,,1991,/work/shelves/37852,
105262,Business Statistics of the United States 1999,"Courtenay M. Slater, Cornelia J. Strawser",0.00,0,0,491,1999,,
105263,70-088: MCSE Guide to Microsoft Proxy Server 2.0 with CD,"David B. Johnson, James Michael Stewart, Andy Ruth",3.00,1,0,584,2000,,
105265,Open Wide the Freedom Gates: A Memoir,Dorothy I. Height,4.24,252,33,344,2003,/work/shelves/101477,
105259,Blind eye,James B. Stewart,3.80,1405,200,,1999,/work/shelves/101471,
105266,Serving with Eyes Wide Open: Doing Short-Term Missions with Cultural Intelligence,David Livermore,4.02,606,44,188,2006,/work/shelves/101478,
105267,Life Wide Open: Unleashing the Power of a Passionate Life,David Jeremiah,3.84,86,11,205,2003,/work/shelves/101479,
105264,Open Wide: Tooth School Inside,Laurie Keller,4.14,311,60,40,2000,/work/shelves/1182551,
105268,Eyes Wide Open: Looking for God in Popular Culture,William D. Romanowski,3.68,187,11,269,2001,/work/shelves/101480,
105273,Murder at Walden Pond,Al Blanchard,2.67,18,6,208,2000,,
105269,Wide-Open Town: A History of Queer San Francisco to 1965,Nan Alamilla Boyd,3.93,123,8,334,2003,/work/shelves/101481,
105270,Open Wide: How Hollywood Box Office Became a National Obsession,"Dade Hayes, Jonathan Bing",3.64,73,9,448,2004,/work/shelves/101482,
105272,Arms Wide Open: An Insight Into Open Adoption,Jane E. Waters,4.33,3,0,104,2005,,
105274,Your Healthy Garden Pond,"Gina Sandford, Kira Sexton",4.00,3,0,141,2000,,
105275,Elvis in Hollywood,"Steve  Pond, Michael Ochs Archives",5.00,2,0,108,1990,,
105277,Lake and Pond Management Guidebook,Steve McComas,0.00,0,0,304,2003,,
105271,Into the Great Wide Open,Kevin Canty,3.79,415,32,256,1996,/work/shelves/101483,
105279,Frogg Pond: A Third World Adventure,Steve Cason,2.33,3,1,268,2001,,
105276,Pond & River,"Steve Parker, Philip Dowell",4.26,68,7,64,2000,/work/shelves/2927753,Eyewitness Books
105281,"The Envelope, Please: The Ultimate Academy Awards Trivia Book",Arnold Wayne Jones,4.14,7,0,352,1999,/work/shelves/101493,
105278,Pond And River,Steve Parker,4.26,68,7,72,2003,/work/shelves/2927753,Eyewitness Books
105282,Star Style at the Academy Awards: A Century of Glamour,"Patty Fox, Bob Mackie",2.91,11,3,128,2000,,
105280,Academy Awards: The Complete Unofficial History,"Gail Kinn, Jim Piazza",4.00,71,13,352,2003,/work/shelves/4436731,
105284,Oscar® Fever: The History and Politics of the Academy Awards®,Emanuel Levy,3.36,11,2,384,2001,/work/shelves/101496,
105283,All about Oscar®: The History and Politics of the Academy Awards®,Emanuel Levy,4.08,13,3,400,2002,,
105286,The Academy Awards Handbook,John  Harkness,3.88,8,2,384,1997,,
105291,"Hello Darling, Are You Working?","Rupert Everett, Frances Crichton Stuart",3.21,317,30,240,1992,/work/shelves/101503,
105288,Made for Each Other: Fashion and the Academy Awards,Bronwyn Cosgrave,3.03,34,4,308,2007,/work/shelves/101500,
105290,Red Carpets and Other Banana Skins: The Autobiography,Rupert Everett,3.55,1442,162,416,2006,/work/shelves/101502,
105285,75 Years of the Oscar: The Official History of the Academy Awards,Robert Osborne,4.38,13,1,408,2003,/work/shelves/55620716,
105289,Movie Posters: 75 Years of Academy Award Winners,"Diana DiFranco Everett, Morris Everett",0.00,0,0,312,2003,,
105287,The Big Show: High Times and Dirty Dealings Backstage at the Academy Awards®,"Steve  Pond, Autonin Kratoehvil, Art Streiber, Lara Jo Regan, David Striek",3.64,169,31,440,2005,/work/shelves/101499,
105292,That Day I Found Out,Everett Rupert,3.00,2,0,74,2006,,
105295,The Hairdressers Of St.Tropez,Rupert Everett,3.07,44,1,,1995,/work/shelves/1519298,
105298,Last Drinks,Andrew McGahan,3.87,399,35,377,2000,/work/shelves/101510,
105299,The White Earth,Andrew McGahan,3.72,1552,146,384,2004,/work/shelves/101511,
105303,The Misadventures of Maude March,Audrey Couloumbis,3.85,1619,231,320,2005,/work/shelves/2411387,Maude March Misadventures
105302,The Good Life,Jay McInerney,3.46,3000,289,384,2006,/work/shelves/919490,The Calloway Trilogy
105296,1988,Andrew McGahan,3.65,432,28,314,1995,/work/shelves/101508,
105297,Praise,Andrew McGahan,3.68,1166,84,279,1992,/work/shelves/101509,
105306,"Above the Lines: The Aces of the German Air Service, Naval Air Service and Flanders Marine Corps",Norman Franks,4.00,1,0,320,1993,,
105305,Leadership Above the Line,Sarah Sumner,3.75,55,9,195,2006,/work/shelves/101517,
105307,Living in the Light Above the Line: An Invitation to Cosmic Consciousness,Anthony John Monaco,3.00,1,0,180,2006,,
105308,The Blue Warrior: Above the Line of Duty,Otto J. Moravek,5.00,1,0,289,1994,,
105304,A March into Darkness,Robert Newcomb,3.81,258,0,656,2007,/work/shelves/101516,The Destinies of Blood and Stone
105310,Above The Line: Conversations About The Movies,"Lawrence Grobel, Joyce Carol Oates",3.69,29,0,416,2000,/work/shelves/101522,
105300,The White Earth,Andrew McGahan,3.72,1552,146,376,2004,/work/shelves/101511,
105301,Sarah,J.T. LeRoy,3.47,3801,298,160,2000,/work/shelves/101513,
105309,A Flying Fighter: An American Above the Lines in France,E.M.  Roberts,4.50,6,1,338,1988,,
105312,Ruby's Health Quest: And The Answers,Ruby Wax,0.00,0,0,144,1995,,
