BookID,Title
52366,Frank Miller's Complete Sin City Library
52368,"Daredevil Visionaries: Frank Miller, Vol. 3"
52367,Batman: The Dark Knight Strikes Again
52364,"Daredevil Visionaries: Frank Miller, Vol. 1"
52372,On Photography
52365,Frank Miller's RoboCop
52362,Ronin
52373,Regarding the Pain of Others
52374,Against Interpretation and Other Essays
52375,Illness as Metaphor and AIDS and Its Metaphors
52376,In America
52370,"Daredevil Visionaries: Frank Miller, Vol. 2"
52377,"I, etcetera"
52379,Where the Stress Falls: Essays
52380,The Volcano Lover
52382,Ceremony
52383,Storyteller
52385,Almanac of the Dead
52386,Yellow Woman and a Beauty of the Spirit
52378,Styles of Radical Will
52384,Gardens in the Dunes
52381,Death Kit
52387,Yellow Woman
52389,This Bridge We Call Home: Radical Visions for Transformation
52390,Friends from the Other Side/Amigos del otro lado
52393,Poems of Arab Andalusia
52397,Parable of the Sower
52403,Die a Little
52407,The Song Is You
52408,Queenpin
52421,"Paper Trails: True Stories of Confusion, Mindless Violence, and Forbidden Desires, a Surprising Number of Which Are Not About Marriage"
52423,Deadwood
52416,The Woman in the Fifth
52419,Fifth Life of the Cat Woman
52413,The Object Stares Back: On the Nature of Seeing
52420,Train
52422,God's Pocket
52424,The Paperboy
52432,Amor fraterno
52434,The Mayor of Casterbridge
52438,"Grendel: Black, White, and Red"
52439,Grendel: Devil Tales
52443,"Rethinking Our Past: Recognizing Facts, Fictions, And Lies In American History"
52444,Sundown Towns: A Hidden Dimension of American Racism
52437,Grendel Archives
52452,Bob Flanagan: Supermasochist (People Series)
52447,Lies Across America: What Our Historic Sites Get Wrong
52458,Let Us Now Praise Famous Men; Three Tenant Families
52471,Big Cherry Holler
52470,Makes Me Wanna Holler: A Young Black Man in America
52474,When She Hollers
52472,If He Hollers Let Him Go
52469,Holler If You Hear Me: The Education of a Teacher and His Students
52479,God's Trombones: Seven Negro Sermons in Verse
52478,The Autobiography of an Ex-Colored Man
52485,Tim O'Brien's The Things They Carried (Bloom's Guides)
52486,No Disrespect
52488,Bait & Switch
52494,"No More Prisons: Urban Life, Home-Schooling, Hip-Hop Leadership, the Cool Rich Kids Movement, a Hitchhiker's Guide to Community Organzing, and Why Philanthropy is the Greatest Art Form of the 21st Century!"
52498,"Lost and Found: Dogs, Cats, and Everyday Heroes at a Country Animal Shelter"
52493,"Bomb the Suburbs: Graffiti, Race, Freight-Hopping and the Search for Hip Hop's Moral Center"
52514,The Soul Of Politics: A Practical And Prophetic Vision For Change
52518,The House of Blue Leaves
52517,Plunkitt of Tammany Hall: A Series of Very Plain Talks on Very Practical Politics
52522,Rock This!
52521,Terryworld Artist's Edition (#2)
52524,"Bones, Rocks and Stars: The Science of When Things Happened"
52529,The Secret
52531,Arboretum
52528,The Painted Drum
52532,Your Action World
52530,Byrne's New Standard Book of Pool and Billiards
52541,The Car
52540,The Tent
52533,"Mrs. Byrne's Dictionary of Unusual, Obscure, and Preposterous Words"
52534,Social Psychology
52537,Byrne
52546,"Clabbered Dirt, Sweet Grass"
52548,Tucket's Home
52549,Canyons
52542,"Puppies, Dogs, and Blue Northers"
52551,The Haymeadow
52545,"Eastern Sun, Winter Moon: An Autobiographical Odyssey"
52553,Sisters = Hermanas
52544,The Foxman
52555,The Quilt
52556,Sarny: A life Remembered
52559,The Rifle
52550,Night John
52557,Zero to Sixty: The Motorcycle Journey of a Lifetime
52560,Soldier's Heart: Being the Story of the Enlistment and Due Service of the Boy Charley Goddard in the First Minnesota Volunteers
52561,Danger on Midnight River
52558,Brian's Return
52570,"Down and Dirty Pictures: Miramax, Sundance, and the Rise of Independent Film"
52568,Woodsong
52579,Keats's Neighborhood: An Ezra Jack Keats Treasury
52583,"Hi, Cat!"
52582,The Trip
52584,Goggles!
52585,Dreams
52580,Louie
52581,The Snowy Day
52588,Cunt: A Declaration of Independence
52592,Irene's Cunt
52593,Cunt-Ups
52596,Grendel: Past Prime
52604,On Writers and Writing
52613,"Win, Lose or Die"
52607,Revenge Of Moriarty
52609,The Sunlight Dialogues
52614,Borrowed Time: An AIDS Memoir
52610,The Secret Houses
52619,Borrowed Time
52620,Birding on Borrowed Time
52629,The Fifth Dominion
52635,The Hellbound Heart
52628,Imajica
52636,Clive Barker's A-Z of Horror
52640,Weaveworld
52643,In the Flesh
52644,The Thief of Always
52639,Galilee
52637,The Begum's Millions
52641,"Books of Blood, Volumes 4-6"
52657,Movements in Art since 1945: Issues and Concepts
52666,The Runaway Robot
52674,Sir Nigel
52675,The Exploits of Brigadier Gerard
52670,"One, Two, Three...Infinity: Facts and Speculations of Science"
52678,The Supernatural Tales of Sir Arthur Conan Doyle
52676,The Land of Mist
52679,1939: The Lost World of the Fair
52691,The Simple Solution to Rubik's Cube
52689,Star Surgeon
52693,The Blade Runner
52712,Science Matters: Achieving Scientific Literacy
52713,Making Social Science Matter: Why Social Inquiry Fails and How It Can Succeed Again
52732,LL Cool J's Platinum Workout: Sculpt Your Best Body Ever with Hollywood's Fittest Star
52737,"Into the Cool: Energy Flow, Thermodynamics, and Life"
288973,Be Cool
52736,Cool Yoga Tricks
52739,Tall Cool One
52747,Pandora's Box
52750,Max and Ruby in Pandora's Box
52759,Rules of Attraction
52754,Pandora's Box: Pandora's Box
52763,Trilobites: & Other Stories
52765,Cracker Jackson
52770,Cut to the Twisp: The Lost Parts of Youth in Revolt and Other Stories
52767,Civic Beauties: A Novel with Songs
52771,Frisco Pigeon Mambo
52781,A Midsummer Night's Dream for Kids
52783,Henderson the Rain King
52782,Seize the Day
52785,To Jerusalem and Back
52789,The Dean's December
52803,The Snake Pit
52820,The Misanthrope/ Tartuffe
52822,"The Misanthrope, Tartuffe, and Other Plays"
52823,Tartuffe
52826,Tartuffe and Other Plays
52828,Don Juan
52827,The Life of Monsieur de Molière
52821,Le Misanthrope
52833,Albion's Dream
52830,Children of Albion Rovers: An Anthology of New Scottish Writing
52829,The Misanthrope and Other Plays
52836,Flaubert and Madame Bovary
52840,All the Rage: The Boondocks Past and Present
52839,The Boondocks: Public Enemy #2
52838,Birth of a Nation
52842,The Boondocks: Fresh for '01...You Suckas
52841,A Right to Be Hostile: The Boondocks Treasury
52844,"Boondocks, tome 1 : Parce-que je sais"
52852,Victorian Lace Today
52853,The Victorian Internet
52855,Inside the Victorian Home: A Portrait of Domestic Life in Victorian England
52863,The Outlaw Varjak Paw
52862,Varjak Paw
52860,"The Norton Anthology of English Literature, Vol. E: The Victorian Age"
52857,Victorian America: Transformations in Everyday Life
52861,After the Victorians: The Decline of Britain in the World
52870,Smoke Signals: A Screenplay
52872,Flight
52876,The Business of Fancydancing
52873,The Lone Ranger and Tonto Fistfight in Heaven
52877,The Toughest Indian in the World
52880,The Curse of Lono
52878,Indian Killer
52879,Ten Little Indians
52891,Le Grand Meaulnes
52904,The Four Wise Men
52905,"Friday, or, The Other Island"
52922,The Meaning of Persons
52926,The Ogre
52930,Selected Essays
52936,The Sense of Sight
52931,Here Is Where We Meet: A Fiction
52933,King: A Street Story
52932,"And Our Faces, My Heart, Brief as Photos"
52937,To the Wedding
52940,Pig Earth
52944,The Success and Failure of Picasso
52941,The Shape of a Pocket
52943,A Fortunate Man: The Story of a Country Doctor
52939,Another Way of Telling
52948,A Painter of Our Time
52942,Photocopies: Encounters
52947,Keeping a Rendezvous
52945,G
52988,The Barbary Plague: The Black Death in Victorian San Francisco
52991,McSweeney's #21
52990,"The Fact of a Doorframe: Poems Selected and New, 1950-1984"
52992,McSweeney's #16
52994,McSweeney's #20
52993,McSweeney's #15
52998,Sartor Resartus
53001,Querelle de Brest
328208,The Thief's Journal
53003,Our Lady of the Flowers
53004,The Maids & Deathwatch
53009,Funeral Rites
53010,Saint Genet: Actor and Martyr
53011,Genet
53006,The Balcony
53012,Boss Cupid: Poems
53020,The Autobiography of William Butler Yeats
53021,Selected Poems and Four Plays
53013,Winged Victory
53017,Business Analysis
53022,The Collected Poems of W.B. Yeats
53025,Selected Poems and Two Plays
53018,Poems (Highbridge Classics)
53024,Early Poems
53029,Love in the Days of Rage
53030,The Fall of America
53031,The Fall of America: Poems of These States 1965-1971
53042,Le square
53043,The Man Sitting in the Corridor
53044,Hiroshima Mon Amour
53050,L'Amante Anglaise
53061,Death in Venice
53064,Death in Venice and Other Tales
53063,Death in Venice and Other Stories
53069,The M.D.
53072,Gates of Paradise
53080,Black Water: The Book of Fantastic Literature
53086,The Dictionary of Imaginary Places: The Newly Updated and Expanded Classic
53084,El Regreso
53079,A Reading Diary: A Passionate Reader's Reflections on a Year of Books
53082,The Library at Night
53085,A History of Reading
53087,A Blue Tale and Other Stories
53093,Comments on the Society of the Spectacle
53101,Nightwood
53092,Society of the Spectacle
53106,Murder at the Nightwood Bar
53102,Nightwood
53109,Duino Elegies and The Sonnets to Orpheus
53111,Duino Elegies
53115,"Pablo Neruda: Five Decades, a Selection (Poems, 1925-1970)"
53117,Hitchcock
53129,The Nomad: The Diaries of Isabelle Eberhardt
53132,Magic or Madness
53134,Magic Lessons
53130,"Justine, Philosophy in the Bedroom, and Other Writings"
53136,BloodAngel
53135,Magic's Child
53141,Another Country
53148,Being Good: A Short Introduction to Ethics
53159,The Man With Night Sweats
53157,Collected Poems
53164,The Book Thief: The True Crimes of Daniel Spiegelman
53163,Ezra Pound: Poems
53168,Demon Thief
53166,Mandie and the Night Thief
53178,The Push Man and Other Stories
53169,The Children's Hospital
53180,Goodbye
53179,Abandon the Old in Tokyo
53197,200 Ripple Stitch Patterns
53200,Black Holes and Baby Universes and Other Essays
53198,"On the Blanket: The Inside Story of the IRA Prisoners' ""Dirty"" Protest"
53199,Commander Toad and the Big Black Hole
53205,"An Introduction to Black Holes, Information and the String Theory Revolution: The Holographic Universe"
53206,The Pig Who Sang to the Moon: The Emotional World of Farm Animals
53217,Corazon de Vidrio
53220,El Velero de Cristal
53225,Newjack: Guarding Sing Sing
53219,Vamos a calentar el sol
53228,Aliens Don't Wear Braces
53227,Sea Serpents Don't Juggle Water Balloons
53229,Goblins Don't Play Video Games
53232,Mrs. Jeepers' Monster Class Trip
53236,Daddy-Long-Legs / Dear Enemy
53247,The Great Hunger: Poem Into Play
53257,Magical Child
53254,Wisdom and Innocence: A Life of G.K. Chesterton
53255,Biology Of Transcendence
53267,The Journey Back
53271,"Black and Blue: The Golden Arm, the Robinson Boys, and the 1966 World Series That Stunned America"
53273,Glory Road: My Story of the 1966 NCAA Basketball Championship and How One Team Triumphed Against the Odds and Changed America Forever
53281,The Best American Short Stories 2004
53292,"June 29, 1999"
53305,Selected Poems
53307,Leaves of Hypnos
53316,Across the Years
53315,Desert Rose
53314,The Desert Rose
53324,Supernatural: Meetings with the Ancient Teachers of Mankind
53327,Heaven's Mirror: Quest for the Lost Civilization
53325,Fingerprints of the Gods: The Evidence of Earth's Lost Civilization
53326,The Sign and the Seal: The Quest for the Lost Ark of the Covenant
53328,The Message of the Sphinx: A Quest for the Hidden Legacy of Mankind
53330,The Mars Mystery
53331,Lords of Poverty
53332,Whose Freedom?: The Battle Over America's Most Important Idea
53329,"Talisman: Sacred Cities, Secret Faith"
53336,"Women, Fire, and Dangerous Things: What Categories Reveal About the Mind"
53333,Thinking Points: Communicating Our American Values and Vision
53343,On Writing Well: The Classic Guide to Writing Nonfiction
53337,Where Mathematics Come From: How the Embodied Mind Brings Mathematics into Being
53347,A Short Guide to Writing About Film
53344,The St. Martin's Guide to Writing
53345,Literature and the Writing Process
53346,Writing and Reading Across the Curriculum
53351,A Short Guide to Writing About Art (The Short Guide Series)
53348,Hypnotic Writing: How to Seduce and Persuade Customers with Only Your Words
53352,A Writing Kind of Day: Poems for Young Poets
53360,A Testament of Hope: The Essential Writings and Speeches
53374,Completamente viernes
53363,I Have a Dream: Writings and Speeches That Changed the World
53380,Double Game
53397,"El amor, las mujeres y la vida"
53400,Cuentos completos
53401,Inventario I: Poesia Completa
53402,Antología Poética
53404,Inventario II: Poesía completa
53403,La tregua
53410,Blow-Up and Other Stories
53408,Poemas de otros
53412,La autopista del sur y otros cuentos
53411,Cuentos completos 1
53418,The Winners
53416,Final del Juego
53417,Save Twilight: Selected Poems
53414,62: A Model Kit
53420,Casa tomada y otros cuentos
53421,Libro de Manuel
53423,Cronopios and Famas
53424,All Fires the Fire
53431,Cuentos. Obras Completas De Cortazar (Opera Mundi)
53427,Cuentos completos 2
53428,Las armas secretas
53433,We Love Glenda So Much and A Change of Light
53452,Hombres y engranajes / Heterodoxia
53482,Understanding Computers and Cognition: A New Foundation for Design
53490,Las películas de mi vida: una novela
53494,Granny Torrelli Makes Soup
53489,"Por favor, rebobinar"
53496,Walk Two Moons
53488,Sobredosis
53495,Chasing Redbird
53498,Love That Dog
53493,The Wanderer
53492,Heartbeat
53497,Bloomability
53512,Sam Sheep Can't Sleep
53514,The Baby Sleep Book
53524,The Principle of Relativity (Books on Physics)
53517,"Course of Theoretical Physics: Vol. 1, Mechanics"
53520,A First Course in General Relativity
53522,General Relativity
53526,The Mystique of Enlightenment: The Radical Ideas of U.G. Krishnamurti
53527,Mind Is a Myth
53535,Law of Attraction: The Science of Attracting More of What You Want and Less of What You Don't
53542,The Reaver Road
53537,Anna Banana: 101 Jump Rope Rhymes
53536,The Law of Attraction: The Basics of the Teachings of Abraham
53540,Future Indefinite
53538,The Destiny of the Sword
53539,Emperor and Clown
53545,Children of Chaos
53546,The Reluctant Swordsman
53548,Absolute Beauty: Radiant Skin and Inner Harmony Through the Ancient Secrets of Ayurveda
53541,The Alchemist's Apprentice
53544,The Living God
53543,Sky of Swords
53547,The Crooked House
53565,The 90-Minute Baby Sleep Program
53580,The Going to Bed Book
53576,When Sheep Cannot Sleep: The Counting Book
53586,Penguin Dreams
53581,When Do Fish Sleep? : An Imponderables' Book
53582,Time to Sleep
53596,Doctor Sleep
53611,The No-Cry Sleep Solution: Gentle Ways to Help Your Baby Sleep Through the Night
53617,The Gourmet Cookbook: More than 1000 recipes
53612,Nighttime Parenting (Revised): How to Get Your Baby and Child to Sleep
53616,The Gourmet Slow Cooker: Simple and Sophisticated Meals from Around the World
